latitude,longitude
45.478672,-122.567751
40.1423518,-82.9907714
40.1643376,-83.0205701
30.26484,-97.730867
42.3540272,-71.0620473
28.411547,-81.561752627
49.2339582,-122.8528686
30.333627,-97.705661
28.4885281,-81.4296651
42.3647851,-71.1088328
42.3380744561,-71.1069488525
42.2825172,-71.3781358
40.0726366,-83.1305626
49.2341934,-123.1399171
42.5483671206,-70.949045795
30.3467521045,-97.9662063263
33.8642215,-84.3080155
28.358386526,-81.5348818947
42.3833231,-71.23677
45.4562147,-122.7852613
28.304174,-81.416906
42.4233756,-71.0086131
30.4172969141,-97.7042066044
33.8331368,-84.3414078
30.2374386,-97.7551746
49.2862516,-123.1279031
33.7925625,-84.3521167
45.5349226,-122.6509966
39.995053,-83.0150304
40.0587536146,-82.9443021794
45.6378745,-122.6367774
33.7922873,-84.3050573
49.1834407,-123.0916519
33.9365577,-84.3785553
42.3500424,-71.1644033
28.7818633,-81.3569137082
39.920333,-83.125177
45.5195286,-122.6760193
33.8905571,-84.3000811
45.5130431178,-122.6763452688
49.2629347,-123.1021872
33.8901173,-84.3807977
42.5396335,-70.943273
42.5202631142,-70.8887098884
42.1304711,-71.0396044
42.4656410217,-70.9320755005
28.6266493073,-81.3171545385
42.4247431,-71.0449714
42.3440274039,-71.071064104
33.8796302,-84.380203
33.7863428,-84.3985524
49.178466,-123.129888
30.257361,-97.807225
28.5688682,-81.2843794
45.5203279,-122.6828747
33.895491,-84.366112
45.4670472,-122.6949023
45.495169,-122.67093
42.351076,-71.13106
42.1780731126,-70.9083540393
45.5084171696,-122.6228937299
28.5270629004,-81.4709660718
45.4963815,-122.811713
28.5427635979,-81.3787988777
49.2753251017,-123.1305026239
28.3453928,-81.3640017
39.9481759395,-82.9975486547
33.7110991,-84.2710257
28.5521488,-81.4815122
42.524825,-70.994906
49.2889828,-123.1322744
42.3593600006,-71.0545740277
42.3386083,-71.1388977
45.526691,-122.588346
33.760514,-84.303337
33.8467098,-84.3570406
33.8037968,-84.4124452
30.3563995947,-97.9600348969
49.267177,-123.090492
45.512286671,-122.6847553253
33.8851088,-84.4717382
42.2332461,-71.1393046
33.926578,-84.3403536
28.6725707,-81.4694952
42.3494005,-71.0840573
42.3725457,-71.2368527
28.5163316,-81.6219606
49.2282553,-122.9982853
45.506106,-122.611127
30.4025753,-97.8551768
49.2809265,-123.0156896
40.017187,-105.2826623
42.5236489,-71.1028072
28.2939521,-81.4061333
40.085384,-82.8969637
40.0037744,-82.8610757
42.3525011,-71.0602416
45.5377071745,-122.8668189376
33.6412288,-84.4444861
42.5000190817,-70.8600697658
28.333783,-81.5012571
49.2891145838,-123.1221342359
33.867364,-84.3018072
33.8447027,-84.3716779
33.848145,-84.36958
42.24805169,-71.1734096724
28.59771,-81.24451
49.167608,-123.13881
28.4471546749,-81.3943110779
39.9720037,-83.0027196
42.3470248158,-71.084366139
45.5322840298,-122.5590957711
49.2624183,-123.2450666
40.0322506,-83.1296616
42.3554551,-71.0638676
30.2507232,-97.7542967
42.3522867,-71.1321838
49.264013,-123.1637417
49.1839882,-123.1266499
28.387088,-81.492474
42.3228612,-71.1049965
42.3662856,-71.0955751
42.328292,-71.056785
45.5250902879,-122.6798079908
42.457309,-71.357483
49.2691209091,-123.0446771128
49.2629604,-123.0985656
28.621925354,-81.4386138916
42.360722,-71.056457
49.13248,-123.09486
28.6446999,-81.2670753
49.2835182,-123.1047854
28.5974506,-81.350861
33.851733,-84.376727
28.3666735,-81.4244859
33.93604,-84.355451
42.3546033,-71.0548548
49.2766707231,-123.1257008615
39.9447508,-82.795733
42.3809782,-71.0994446
42.2435972,-70.9760183
39.986672788,-82.7902006059
33.7859545,-84.3844341
28.3639576,-81.3665153
28.6634315,-81.3523347
40.0176629,-105.2825775
42.3966331,-71.1040715
49.2622132,-123.0447988
28.5237268,-81.3508772
40.1084925,-83.0185238
33.822729,-84.369054
45.4844634,-122.7721639
30.2628851,-97.714401
49.2582338,-123.0444244
28.5673753753,-81.2081387813
33.8096425,-84.3913775
42.4166759,-71.0082442
42.369619,-71.020056
49.2502761,-123.0767375
28.5708797,-81.3896874
28.4456897,-81.395419
42.3641861,-71.3688452
45.5358035,-122.6209595
28.5311263,-81.3638948
40.0990634,-83.1150253
30.273715276,-97.8005796968
33.7532155,-84.3918399
49.2682168,-123.1490943
49.2802327493,-123.1312241405
28.5089185,-81.15487
28.5457248617,-81.7302021012
28.553223,-81.52929
33.898929,-84.54247
39.98795,-105.136315
33.904836,-84.485555
33.7926815675,-84.3050191821
42.4813374,-71.1509048
30.32178,-97.8951
28.480517,-81.3305772
42.3447541,-71.0984092
28.654537,-81.2087
42.3745866,-71.0377978
30.279812,-97.805392
45.4962157,-122.8116606
28.2464319348,-81.30120188
28.5643056,-81.3652285
49.2348048,-123.1587418
42.3319323,-71.1946265
33.7863614207,-84.3853533268
45.511817,-122.777965
40.0083506181,-82.8665015101
42.3328027,-71.1389101
49.2254720567,-123.0535350099
33.8563375115,-84.3437239877
28.354307,-81.561466
33.795786,-84.41423
40.0480476,-83.025396
30.0869983623,-97.8188624017
45.4942259936,-122.8663408756
49.2884008,-123.1188819
30.259254,-97.739051
28.5676085,-81.3466019
45.6122,-122.5051
42.3488293462,-71.038368692
49.2876077421,-123.1145369491
30.2762439,-97.716173
28.6730411,-81.5100589
49.182433,-123.13389
28.6001908,-81.4188415
33.87371,-84.509748
49.2255496063,-122.9980172229
45.577134,-122.6982546
28.379996,-81.500616105
40.080141,-82.851581
49.3189387,-123.0719743
40.075308,-83.133153
42.4070296833,-71.0918671265
39.9425788,-83.1013469
42.2489978,-71.1724478
45.4123891,-122.5685471
28.681664,-81.523801
42.5441083,-71.1710302
45.5219201149,-122.6763760924
33.935652,-84.338447
49.183398,-123.1250668
30.2306865,-97.7340889
30.1443444,-97.8060411
45.5165787,-122.6183052
42.3354605,-71.0383205
42.3115792503,-71.0539349914
33.7280897,-84.2798692
39.9745102,-83.0027746
49.1239782,-123.1811931
42.3498159,-71.133425
33.8726064,-84.380757
39.970629,-83.00251
40.144322,-82.923886
28.524724,-81.345928
49.2825548,-122.7974259
40.077063,-83.180712
28.4855897,-81.4316837
42.457351,-71.396388
45.501771,-122.577322
33.772481,-84.352746
30.1984919284,-97.7666090512
45.48626218,-122.7788563
45.388227,-122.586128
33.667273,-84.33845
39.9770206,-83.0036961
42.2935411,-71.0479786
40.0887493,-82.9496306
45.5167799,-122.6738694
42.2729489,-71.0256069
28.485145,-81.431551
49.1872714,-123.1241674
33.8612329,-84.3389426
30.229426,-97.729323
49.2040957419,-122.9065599086
45.5334926,-122.6906396
30.2620142578,-97.7232133415
30.278613,-97.744264
28.6102195,-81.4321905
42.357787,-71.104206
28.3999724298,-81.4051508904
40.1369949,-82.9929088
33.872593,-84.528863
42.3567243,-71.0518703
42.350536,-71.089788
33.7905444,-84.3049635
42.34316,-71.122333
30.2295,-97.735966
49.2284577,-123.0906973
42.4881444,-70.9652337
28.6672066,-81.3758826
30.2342337551,-97.813761346
42.5008416,-70.8587781
33.8837867,-84.2185755
33.8963309644,-84.2811899999
42.2992658398,-71.0646852851
33.8912713087,-84.4665715223
42.336551,-71.0765671
33.7569394607,-84.3923377991
30.4487949,-97.6633706
28.6328456388,-81.3201912
49.2633336505,-123.1369556487
28.4382437,-81.4710665
49.2500737,-123.0764242
45.50249,-122.537278
39.9632041,-82.9958392
28.3768075,-81.5069851
45.4138207,-122.66367
49.2650180661,-122.7716478497
42.347357,-71.08254
28.9163496,-81.295366
42.3870259,-71.0074001
45.6077308,-122.5009299
28.5542151,-81.3454417
30.243649,-97.782849
49.2483469,-123.1010969
33.8429303,-84.3270052
30.2616412,-97.7585683
42.164664,-71.160787
42.4150034,-71.1514781
49.2625816,-122.7816019
45.4304876,-122.831782
28.4732652,-81.4012972
45.4789474,-122.6946318
45.6577187,-122.589345
49.205421,-122.904244
28.3716912253,-81.5471577644
42.4496956,-71.0087877
33.6498977,-84.490795
42.2491495184,-70.9047371149
33.7918674,-84.2867289
49.1841117,-123.1335429
45.4375995,-122.827982
30.2361423211,-97.8215457294
42.3582245,-71.0541675
49.258255,-122.752465
28.596573,-81.366043
28.590593,-81.365711
28.540530014,-81.3810995221
42.28093,-71.0841248
42.372281,-71.1211744
28.5675925,-81.2086989
28.357416,-81.558906
42.5758781265,-70.8911960099
28.6039295,-81.3083556
40.0511979,-83.0492685
49.2801113,-123.0999611
42.2722187463,-71.0688403922
28.4788453648,-81.2475712
45.5479476,-122.6758268
45.520897,-122.678536
33.77757864,-84.38314233
30.221813,-97.674099
45.5336526,-122.6984644
45.5332777216,-122.4782792188
42.552049,-70.882902
42.387892,-71.11971
33.8811255426,-84.4614475966
42.3656947,-71.0290435
30.2608129,-97.7382116
30.2668351,-97.7453951
39.967673,-82.875397
33.8125231,-84.4297805
49.2433688,-122.8911074
28.5638508,-81.3671597
40.0064414466,-83.0139564019
49.27843,-123.1161315
28.369109,-81.426478
40.000441,-83.009355
42.4824721,-71.1510093
33.746549,-84.376743
42.1394054101,-71.1476960351
33.8506144,-84.2195425
33.78971,-84.307095
33.883731,-84.459836
49.2080572419,-123.1399957993
28.5950726,-81.3505919
39.890245,-82.9683639
45.5171100675,-122.6512600724
45.5779471,-122.6502682
45.5214296899,-122.6725220001
45.624145,-122.680948
30.2313407794,-97.864420563
49.265519,-123.069867
49.2667966,-123.2423981
42.3132151,-71.0743782
28.3436304,-81.3638878
30.3911706506,-97.719970867
33.810479,-84.4768583
42.4136538,-70.9907593
33.7139538,-84.3936674
42.4827922,-70.9045227
30.2985538576,-97.7409893638
45.5235514,-122.6792976
30.3612394689,-97.7152476479
42.3752007,-71.0648652
33.7797564,-84.3678467
45.5127908647,-122.6548735052
45.5591938,-122.6393489
49.1847851,-122.8441387
28.339641443,-81.4093156822
28.488594,-81.428433
42.515151,-71.104187
30.0169045,-97.8633635
45.6350872,-122.6709121
45.3828909,-122.5827405
33.7393507,-84.4133867
33.885166,-84.2482993
33.7825041,-84.3548211
28.3891175275,-81.4800761377
45.5162648,-122.6262742
45.5533528,-122.5366639
40.1252583398,-82.9786349041
45.5405469,-122.6098498
39.987125,-83.011939
42.3502891,-71.1137914
40.0160214,-83.0023743
28.6320041,-81.4018076
42.3500451,-71.0816149
42.3433203164,-71.1424827576
49.2577852,-123.0243352
45.4636025,-122.5796078
30.263942,-97.746137
49.3217529,-123.1001628
49.2870149,-123.1144564
28.6081236,-80.8179468
49.3344237,-123.1802382
42.3433836449,-71.1235982104
30.2916114,-97.734951
39.853347,-82.8919456
33.8665739,-84.3094559
49.2851785,-123.0941643
30.313775,-97.664119
40.0190236,-82.872618
40.0308669,-83.1136088
42.368102,-71.1087902
30.4067936,-97.7466302
42.5257623,-70.8845046
49.2683195,-123.1500798775
49.256271,-123.1148358
49.14872,-123.135912
45.4884462,-122.6509227
45.5207984,-122.6761527
42.458352,-71.396623
28.6035684,-80.807434
30.2272219,-97.7024049
42.4188595,-71.1114317
42.3563266,-71.0619247
28.5529068,-81.4509445
33.926422,-84.38214
28.5660163,-81.1964658
49.2820719,-123.0724126
45.3976591,-122.7329814
33.7719045678,-84.2921968871
45.522756,-122.603326
42.3503378,-71.0380163
49.184031,-123.09298
42.3484779,-71.0853432
28.592807,-81.3656991
28.8114965,-81.34734
28.607967216,-81.3915811157
33.751356,-84.468602
42.3618162426,-71.0204650158
45.5154859,-122.6794791
28.5485772998,-81.7430430791
30.2351003017,-97.7417306382
49.2762327,-123.1250259
42.171288,-71.1944324
42.364451269,-71.0820973228
30.3214199,-97.9530363
49.2862071391,-123.1199329854
28.4195008974,-81.5798586356
45.5353085,-122.8701038
42.3431041,-71.099021
45.4270533,-122.4887018
42.5213076,-70.8942583
42.373233,-71.0948565
42.3705364,-71.0972009
45.5357966,-122.6401106
49.263665576,-123.2081863
49.2801627427,-123.1308509409
45.5221917,-122.6842299
28.5671589,-81.3275897
28.7998176082,-81.3397004774
28.246385,-81.283878
33.7465888,-84.3570211
28.505074,-81.588651
45.4641695267,-122.65434729
30.2635106,-97.7628834
33.7753863,-84.2980686
42.354309,-71.045322
42.3809179,-71.0856639
40.091677,-82.8498314
33.8274192265,-84.4942626028
49.2246151,-123.0907992
45.5829527,-122.6871943
45.4959385,-122.6086121
40.020021,-105.257799
30.4328824056,-97.7699109962
28.5658349,-81.3896659
42.552388,-70.882866
33.85579,-84.381965
33.7084616,-84.4185386
49.2877699,-123.1413334
45.4973482,-122.5094175
33.9123168,-84.2630655
28.797352,-81.273913
39.9134366,-82.8817035
33.8365434,-84.3754111
30.39878,-97.748289
45.4859752,-122.7229525
28.30969,-81.4174888
28.5549470168,-81.41493
49.2684786,-123.167117
28.6447020226,-81.322970113
28.3676735,-81.5480147
28.8111977,-81.3146922
40.0639389,-83.0400672
42.37248,-71.1211576
45.5295068,-122.6814966
42.4745612,-71.212871
42.3890462,-71.1200405
45.512834,-122.676296
49.2341712,-122.8625533
28.3764702,-81.2450329
45.5589084,-122.6376435
42.3491924,-71.0796152
33.7459225,-84.403721
49.2800427278,-123.1084868116
42.34950235,-71.09994344
40.0731814,-83.1310574
49.2811475,-123.0764492
42.1345225,-71.101040463
28.5195521401,-81.3757980797
45.5897766,-122.7537549
45.4416705905,-122.748885043
39.966218,-105.1639703384
49.2786667,-123.0987197
42.4851998,-71.2166923
45.49343,-122.777725
30.265912,-97.744071
42.2957839966,-71.3893280029
45.5962036558,-122.7505770698
28.371248,-81.517401
28.6985098,-81.3647249
49.3285245,-123.1633005
49.2757429,-123.1211382
30.3327203,-97.7602393
33.777327,-84.386122
28.5064909,-81.3767168
28.3417157746,-81.4208243787
33.6563323,-84.5115605
45.5225718,-122.6839542
42.2746103,-71.2375594
30.2622132063,-97.7389470884
45.5702548286,-122.6870576665
33.6397558085,-84.4424790717
42.2875439,-71.1506306
45.6180855,-122.5309904
45.4593287,-122.7892289
45.5379602,-122.6153641
49.2217928,-123.0054514
45.521455,-122.6723357
42.484651,-71.220768
28.553437,-81.357474
28.4787592,-81.4572802
42.4545263,-71.0241917
30.4041270967,-97.6760234822
45.522439,-122.6371729
42.4792614,-71.1204815
30.3664948621,-97.6957523009
30.3814053,-97.9451126
49.2754652,-123.1001595
33.6102112,-84.4708527
42.273305,-71.025056
45.3584235,-122.6064525
30.4287739,-97.6789113
39.8829939,-83.0908539
33.9183149263,-84.3778176417
42.3388398,-71.1071813
39.9565323714,-83.042371273
28.516899,-81.4838941
30.2727939975,-97.7606394829
28.5722013351,-81.5186121175
30.1676691898,-97.7874589872
28.3477265,-81.634549
45.4182765301,-122.7260603383
42.4861772,-71.2616052
42.382375,-71.060515
42.2450574144,-70.8851083484
45.5250595,-122.6946436
30.4240384,-97.6701289
45.5349792,-122.6639078
28.3733158,-80.7017326
49.2864563,-123.1405418
42.5413747,-71.1656926
42.29948,-71.027952
42.3643775961,-71.062886721
30.4030923,-97.7208918
39.920047997,-105.3708957127
30.2632537,-97.7266594
45.6217114,-122.5542196
30.3984391,-97.6552136
33.6920456,-84.2607601
28.5539659,-81.3449652
33.900048,-84.278467
49.195658,-123.183076
28.5527588,-81.3795268
42.3492979,-71.1542806
28.753238,-81.35755
45.3828774246,-122.7487873182
45.5086158,-122.673534
45.589217,-122.5934769
42.285609,-71.1109020699
49.1791673,-123.1249487
42.3717819,-71.2364457
28.5521009971,-81.5466012061
30.2626612,-97.724149
28.421241,-81.580715
42.3471788,-71.0944276
45.517791,-122.659415
30.393845,-97.750891
49.2545294,-123.0225209
42.2773446,-71.217187
42.3516336,-71.1219582
42.330631,-71.191999
45.5262655,-122.6895923
49.2248315,-123.0531944
39.9950355,-82.9863604
28.2282004,-81.6481577
33.8405407,-84.3782073
42.4186317,-70.9989881
30.402579,-97.855192
39.9750120024,-82.8894497559
45.4600922,-122.7089331
42.4249357,-71.0649718
42.362374,-71.1609397
42.3727021337,-71.1198749914
49.2668595636,-123.2500418839
30.3611791541,-97.6987785
39.943081,-83.0803025
49.2793435,-123.107433
30.3898268088,-97.7331859925
49.2347287,-123.1525238
49.2090975,-123.1402028
40.019312,-105.2724707
33.9252434,-84.3825418
42.5037609,-71.0703093
49.2630882,-123.1168633
28.4711081311,-80.7669754809
39.95484,-83.0712454
28.4011411083,-81.4062535
45.5308285,-122.6861118
30.287228,-97.744765
28.431639,-81.30831
30.4284711487,-97.6792009547
28.9490862686,-81.2627457223
39.9949620607,-83.0067800358
49.326413,-123.1377791
45.5046842,-122.6337337
40.0846421,-82.804328
28.5667828,-81.2060445
33.872599,-84.457768
39.9351033,-82.788512
45.573219,-122.558323
30.2986505539,-97.7043759638
42.3515058,-71.1221295
45.511369,-122.65371
28.371726,-81.5174119
49.3107128,-123.0817305
45.4980158005,-122.5791627288
33.7578633,-84.3652165
42.349712093,-71.0891945599
28.597998,-81.450667
45.528928,-122.683931
33.8116096,-84.4253637
49.26457,-123.1670453
28.5543226,-81.2080747
28.5665133,-81.2098396
30.2701348,-97.7312949
42.1969122,-71.1993919
45.522357,-122.677716
45.687123009,-122.6666211217
28.435087725,-81.3016401067
33.6066533,-84.4347033
39.9717593,-82.9206157
30.218461,-97.6880745804
42.3729198,-71.1195813
42.3411296,-71.0877804
33.8069835,-84.3934342
40.02092,-82.880305
28.2784038,-81.3439485
28.5416754,-81.3786891
30.2271288,-97.7812548
30.3691725832,-97.949552536
42.4624904,-70.9637123
42.3586901,-71.0705299
33.640016,-84.41958
33.828505,-84.329408
45.5483399,-122.6502588
33.877994,-84.533009
39.96368,-82.99934
45.5213536,-122.6813581
33.9231277403,-84.481998682
28.4450258,-81.4716242
42.492353,-71.19554
30.3483626,-97.9645341
30.2702549082,-97.7511854452
45.4384843,-122.5794839
33.842287,-84.504361
28.8109296,-81.2686157
39.8563206265,-82.828971
39.987312,-83.0046211
33.759783,-84.386689
45.419677,-122.6651285
42.2582666894,-71.0403686531
33.6985812,-84.5433488
28.3835761,-80.7032706
30.2514573,-97.7085552
49.1557914,-122.8645204
49.26414,-123.1710858
49.289169,-123.139322
33.7940116,-84.2656573
42.570785,-71.22093
42.2803933,-71.2389804
28.7812419,-81.3570855
49.3136643862,-122.7861215057
49.2832329,-123.1092361
30.2626731,-97.7241668
45.5402588,-122.5786212
33.84953,-84.4898655
42.1738594,-70.8826929
42.3572354,-71.0521287
28.5749933,-81.3892876
30.446353009,-97.6860075128
40.0669779,-83.0879044
45.5313824,-122.6825914
45.524781,-122.645915
42.427632,-71.073631
42.4792508,-71.1207833
28.434536,-81.314024
39.9731264645,-82.8994296
42.3483326,-71.082475
42.331452,-71.206658
45.5229456068,-122.6700214466
39.993441,-83.006977
30.2464857,-98.0549363
33.838627,-84.310917
45.5502157,-122.6759275
33.6382929199,-84.4291974704
42.346005,-71.051506
42.4013317,-71.0547446
42.3492843,-71.0797623
45.537198,-122.867077
30.342628,-97.738487
42.2208525758,-70.9690236022
28.799902,-81.645017
33.7385156,-84.2518251
33.7887958,-84.4052785
33.7171850519,-84.2148828506
33.7560655406,-84.38917
45.4873048,-122.8046271
45.5190999,-122.6159845
49.2262887,-122.9961663
30.295839,-97.742515
30.1927977,-98.0901916
30.4000757768,-97.7485370636
33.922708,-84.378929
40.0161528,-105.2576315
28.3106712875,-81.6699057756
28.5458492,-81.3512556
49.2791013,-123.1166285
39.9611155,-83.0009691
28.6933502762,-81.3287030651
33.9128523784,-84.261869662
42.3560750242,-71.0611920222
42.4329803,-71.1010076
33.7605381455,-84.3865554648
39.9508694025,-83.1221549213
30.4475677,-97.8106998
40.1141345,-83.0125541
49.3431188,-123.1139147
28.4615527,-81.4575395
28.385238,-81.4770184
45.5046711,-122.6421284
39.8806644,-83.06831
30.4029773,-97.7213765
45.4649287522,-122.8452252181
33.8470383153,-84.3682154477
42.3132151,-71.0743782
42.2818149,-71.0365678
42.2873506035,-71.1274527378
49.2726111,-123.1485125
45.5181977,-122.6816806
42.400832853,-71.0687393792
28.3938417,-81.4648889
33.863583,-84.307792
40.145155,-82.981098
40.022301,-83.145294
33.9185678,-84.3491998
33.7429587624,-84.3489705026
42.4273529,-71.071412
42.5920002,-71.2068144
49.23358,-122.853908
33.7540426,-84.3809305
45.521791,-122.6375755
40.0353245,-105.25469
30.3629053,-97.6975597
28.442414218,-81.4692471029
45.4425151,-122.5789066
42.4685131,-70.8988796
49.2832626115,-123.098110155
42.3716928,-71.2369323
42.3652128,-71.081997
33.8798003473,-84.4674792233
30.2648711,-97.7312965
49.2871373,-123.1228084
30.021875,-97.873053
33.814228,-84.334374
30.267223,-97.746064
42.493466,-71.017141
28.9095757,-81.296011
49.2687759,-123.1838257
49.2511592,-123.0775491
49.241269,-123.1016808
49.3107128,-123.0817305
45.474935,-122.6491742
49.2875365555,-123.1279374228
40.1483393,-82.9876606
49.2823380431,-122.8004375661
49.2779042,-122.9119487
28.4749099,-81.451539
30.247075,-97.776711
30.2673362791,-97.7518294706
30.3665459,-97.7408147
42.3644878416,-71.021465059
49.2344534,-123.1544022
30.3663155,-97.7291946
33.7723855939,-84.3658506393
45.5209837,-122.6763337
33.7820009374,-84.3838405609
42.3493011,-71.0752547
33.6582177,-84.5035136
40.058239,-83.075806
49.2601704,-123.1386895
42.301131,-71.3556569
45.504617,-122.629441
42.217816,-71.225293
42.338443,-71.074548
49.2641306,-123.1628956
30.263536,-97.74358
45.4181089,-122.6637224
42.3581468,-71.0614448
28.292195,-81.6654468
28.5273306978,-81.4709735492
49.2808061,-123.0135687
30.2765876,-97.7372845
40.05646,-83.074549
45.664825,-122.562569
28.541069,-81.370338
42.3609258,-71.0684568
28.55338,-81.355317
30.40126,-97.721685
33.7828052,-84.271581
40.1457029,-82.7060278
30.257146,-97.723919
39.9858654,-83.0056285
45.666976,-122.6637687
33.880006,-84.468073
40.0175029,-105.282453
40.12689,-82.931557
49.266974,-123.091893
49.2763583247,-122.7921644997
33.8924391,-84.3254024
30.2695068985,-97.8171221539
28.5536899,-81.349173
30.2339284,-97.8140138
45.414533407,-122.7466480961
49.2273964,-123.0000136
42.3638625,-71.0625721
45.617630897,-122.5351905644
28.3976483565,-80.7645215176
45.53606533,-122.5372247
30.2415789297,-97.7519873902
49.179139,-123.13617
40.10642,-83.27771
45.6402383,-122.6212752
28.785694,-81.35618
45.4091976,-122.7211869
45.4764466,-122.8249272
49.326811,-123.138093
42.2849747,-71.1186943
49.225763,-122.9969974
42.3301652,-71.1952114
28.42024298,-81.4588018236
28.4855369,-81.4315048
45.4244794899,-122.51532
45.5096028,-122.6847124
45.5662666,-122.6957656
28.569937,-81.229925
39.9593775616,-82.9998632722
40.0525535,-83.066298
49.1548259,-123.124624
42.3487895,-71.0954441
28.4500904,-81.4788098
49.2767238,-123.1255599
49.229339,-123.0903445
42.5365777,-70.8870824
28.5973334,-81.4502187
42.4068519,-71.1440656
33.792856,-84.304888
45.5695273,-122.682608
45.4635179,-122.5794757
49.1995899,-122.8115564
49.2545294,-123.0225195
45.5203753,-122.8408755
33.9076991,-84.2880328
28.56851,-81.3725399
30.2619126,-97.7597288
42.3718056,-71.1209627
45.5141225553,-122.6842713677
33.6558397,-84.4022258
45.5917592,-122.7566815
42.372401,-71.115879
45.4648256,-122.5790503
49.3217657,-123.0970814
40.2996148,-83.068104
45.5494212091,-122.6618589509
42.363599,-71.101532
33.8080753,-84.2782446
39.8815219029,-83.0702601282
42.369298,-71.040332
30.257642,-97.807724
33.9049774,-84.4650831933
45.5199899,-122.682574
28.7531508,-81.3488362
40.0065039,-83.0539071
45.5485076904,-122.6143341064
49.262926348,-123.1072969296
33.884675,-84.47311
28.6883313,-81.4046306
30.3208773673,-97.706086564
28.333631,-81.5157106
30.447332543,-97.7890062332
42.3638188413,-71.0546583932
42.4800042,-71.1516884
45.494643,-122.868784
49.225063,-122.989742
28.6610439,-81.1797745
30.4161249,-97.697728
49.2787263,-123.1286043
42.285955,-71.155876
39.9953615995,-83.0173139008
42.1253841,-71.1020483
49.2634892276,-123.1239167601
42.3949012685,-71.1217272144
42.5653733191,-71.1075650771
40.0308247,-83.0912796
45.5349855,-122.6242916
28.42877,-81.40521
40.0257183871,-105.2497085573
42.212667,-70.959996
39.9686006,-83.0006333
28.344277,-81.6081778
49.2010569284,-122.9138644204
49.3107068,-123.0817305
42.5046561,-70.8497843
33.805478,-84.527508
42.3698065,-71.2369641
28.628615,-81.318842
28.4950925,-81.4609496
28.345472,-81.609054
45.5191667,-122.4831806
28.6227946811,-81.3639984131
49.1396568327,-123.1378003675
45.5484053,-122.6670277
42.3311666,-71.19532
39.9445784,-83.1241383
30.2655168,-97.7455009
49.2253858254,-123.0038993061
28.596127,-81.355643
49.2743960599,-123.1236324035
42.3684119,-71.2372337
30.3731299296,-97.7283344712
33.747926,-84.333036
45.392722,-122.613185
30.283696,-97.734053
45.5480281381,-122.587105187
42.5885343,-71.1163965
30.3009781,-97.7390604
30.2312452494,-97.7971665717
39.9554542,-82.8137127
45.3926136,-122.613151
30.268945,-97.742954
40.0517188,-83.0197972
42.3502377375,-71.0701250998
42.5586491,-70.8861531
33.9290382,-84.3447222
49.251353,-122.895444
45.5138592964,-122.681230838
28.56396,-81.590786
40.2951458,-83.0684148
49.283376,-123.116445
30.140284,-97.833353
49.264147,-123.16271
45.5162908,-122.6302213
42.5488738,-71.0063637
30.2420956,-97.7299725
33.8681193,-84.4491775
33.779742,-84.3868116
33.7644784,-84.388479
42.2478651,-71.1727258
42.181429,-71.0141877
45.4587142,-122.7087913
45.5770646086,-122.6610660553
40.0000932,-83.0773523
28.8111386,-81.2683804
42.529401,-70.8900549
42.3501575,-71.20671
30.3080269482,-97.9198551178
45.521107,-122.67852
28.6976299732,-81.3456561564
33.7803613184,-84.5370630404
28.5167666139,-81.6225065591
30.395227,-97.751066
42.3685329523,-71.0185004946
42.3762921993,-71.2364941835
45.5099029541,-122.5790786743
49.279781,-122.7994159
49.1757947412,-122.890781297
28.5236248453,-81.3452439448
28.3557267155,-81.5619897969
33.92940469,-84.34361093
33.8422944572,-84.5042858341
28.4882491,-81.4072818
42.3602721593,-71.0513295739
45.507463,-122.659469
40.0500747,-82.9153992
28.5103816,-81.1559713
45.3991052,-122.6195509
49.2624841,-123.0911445
28.6708,-81.450966
40.0869120505,-82.9532660437
28.671726,-81.20704
45.5266701,-122.5884152
45.5045814514,-122.6349945068
42.4807958,-71.151245
39.9772825,-82.9982533
49.2649353,-123.1458967
42.5120877,-71.2391015
49.2667684,-122.7778175
33.8755684313,-84.3810997825
49.291015625,-123.1360092163
33.8922356,-84.3258938
30.261543,-97.716572
33.8236656215,-84.231459687
42.2854742,-71.1557364
45.5512905,-122.6758448
33.8242463,-84.3667604
33.7540217417,-84.3799141422
42.347632,-71.081682
28.565998,-81.743518
28.463099,-80.764829
49.2777318,-123.1162302
45.45866,-122.789322
28.6880580011,-81.4043934232
45.434957,-122.575714
39.9369338,-82.9836494
42.300254,-71.113069
45.3982626,-122.6188903
30.3009971,-97.7390451
28.357956,-81.49535
45.5162642,-122.6363171
49.2920815,-123.1347885
42.3987499,-71.0630797
28.467962,-81.448921
28.808051,-81.33831
33.7611878061,-84.3873931434
30.3608743,-97.7893634
49.2837809,-123.1195319
42.447512,-71.22607
28.4510227,-81.3994632
33.690039,-84.509568
45.52964,-122.653988
28.540684,-81.3790054
28.4849031,-81.4592421
33.7615753847,-84.396431395
28.378306329,-81.4029121495
39.9647732,-83.0844532
33.919032,-84.256578
42.350080093,-71.0698448593
28.3042496,-81.4174459
40.0546004291,-82.9151514632
49.2812104614,-123.0193240847
49.1900941,-122.8005348
45.516926,-122.677918
40.0190097485,-105.2738996405
49.1427672,-122.8672023
30.3445146,-97.7361811
33.7736434,-84.3844121
49.2894951,-123.1326794
33.7399965311,-84.3457132906
42.5026275,-71.0755439
39.9789002,-105.1311489
42.3385954,-71.1343146
